2018-01-29 11:09:24,824 - root - INFO - ############################### START ###############################
2018-01-29 15:19:12,899 - root - INFO - SUCCESS    Clear and type element: <id->userName> content: 大熊, Spend 0.08205723762512207 seconds
2018-01-29 15:19:12,983 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.07505321502685547 seconds
2018-01-29 15:19:13,055 - root - INFO - SUCCESS    Clear and type element: <id->confirm> content: 111111, Spend 0.0650475025177002 seconds
2018-01-29 15:19:13,133 - root - INFO - SUCCESS    Clear and type element: <id->email> content: daxiong@163.com, Spend 0.0720517635345459 seconds
2018-01-29 15:19:13,203 - root - INFO - SUCCESS    Clear and type element: <id->phone> content: 18826051234, Spend 0.06304454803466797 seconds
2018-01-29 15:19:13,365 - root - INFO - SUCCESS    Clicked element: <xpath->(//button[@type="button"])[9]>, Spend 0.1561117172241211 seconds
2018-01-29 15:19:16,867 - root - INFO - SUCCESS    Clicked element: <name->btnCreateUser>, Spend 0.13309359550476074 seconds
2018-01-29 15:19:16,926 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: xiaopang, Spend 0.05203819274902344 seconds
2018-01-29 15:19:16,982 - root - INFO - SUCCESS    Clear and type element: <id->userName> content: 小胖, Spend 0.05103707313537598 seconds
2018-01-29 15:19:17,055 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.06606006622314453 seconds
2018-01-29 15:19:17,104 - root - INFO - SUCCESS    Clear and type element: <id->confirm> content: 111111, Spend 0.04503273963928223 seconds
2018-01-29 15:19:17,176 - root - INFO - SUCCESS    Clear and type element: <id->email> content: xiaopang@163.com, Spend 0.0670468807220459 seconds
2018-01-29 15:19:17,243 - root - INFO - SUCCESS    Clear and type element: <id->phone> content: 18855554444, Spend 0.06304574012756348 seconds
2018-01-29 15:19:17,333 - root - INFO - SUCCESS    Clicked element: <xpath->(//button[@type="button"])[9]>, Spend 0.08405733108520508 seconds
2018-01-29 15:19:22,399 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.9084792137145996 seconds
2018-01-29 15:19:22,406 - root - INFO - ###############################  End  ###############################
2018-01-29 15:19:22,412 - root - INFO - ############################### START ###############################
2018-01-29 15:19:42,547 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 20.130883932113647 seconds
2018-01-29 15:19:42,563 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.0 seconds
2018-01-29 15:19:43,006 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.443295955657959 seconds
2018-01-29 15:19:43,091 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.0770559310913086 seconds
2018-01-29 15:19:43,200 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.09906983375549316 seconds
2018-01-29 15:19:43,283 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.07805681228637695 seconds
2018-01-29 15:19:48,305 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.00974726676940918 seconds
2018-01-29 15:19:48,348 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.027779817581176758 seconds
2018-01-29 15:19:48,414 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.050086259841918945 seconds
2018-01-29 15:19:49,538 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.1237819194793701 seconds
2018-01-29 15:19:49,754 - root - INFO - SUCCESS    Switch to frame out, Spend 0.20814824104309082 seconds
2018-01-29 15:19:50,316 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.5463852882385254 seconds
2018-01-29 15:19:50,345 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.02403092384338379 seconds
2018-01-29 15:19:52,493 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[3]/td[1]/input>, Spend 0.04803347587585449 seconds
2018-01-29 15:19:52,595 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[8]/td[1]/input>, Spend 0.037026166915893555 seconds
2018-01-29 15:19:53,750 - root - INFO - SUCCESS    Clicked element: <name->btnRemoveUser>, Spend 0.15010809898376465 seconds
2018-01-29 15:19:53,836 - root - INFO - SUCCESS    Accept warning box, Spend 0.07853984832763672 seconds
2018-01-29 15:19:59,016 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 2.222214698791504 seconds
2018-01-29 15:19:59,040 - root - INFO - ###############################  End  ###############################
2018-01-29 15:19:59,066 - root - INFO - ############################### START ###############################
2018-01-29 15:20:16,169 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 17.07048201560974 seconds
2018-01-29 15:20:16,432 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.254180908203125 seconds
2018-01-29 15:20:16,917 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.4773397445678711 seconds
2018-01-29 15:20:17,008 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.07505202293395996 seconds
2018-01-29 15:20:17,108 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.0910651683807373 seconds
2018-01-29 15:20:17,208 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.09406709671020508 seconds
2018-01-29 15:20:22,263 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.04402923583984375 seconds
2018-01-29 15:20:22,306 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.03802800178527832 seconds
2018-01-29 15:20:22,374 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.06102919578552246 seconds
2018-01-29 15:20:23,497 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.1157922744750977 seconds
2018-01-29 15:20:23,705 - root - INFO - SUCCESS    Switch to frame out, Spend 0.1991288661956787 seconds
2018-01-29 15:20:24,171 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.4553225040435791 seconds
2018-01-29 15:20:24,291 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.1030731201171875 seconds
2018-01-29 15:20:26,459 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.15911221504211426 seconds
2018-01-29 15:20:28,553 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: xiaohong, Spend 0.07195067405700684 seconds
2018-01-29 15:20:28,633 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[5]/div[3]/div/button[2]>, Spend 0.07957005500793457 seconds
2018-01-29 15:20:28,648 - root - INFO - SUCCESS    Judge the alert available, Spend 0.015595197677612305 seconds
2018-01-29 15:20:30,820 - root - INFO - SUCCESS    Get the current window screenshot,path: E:\MyDocument\PycharmProjects\UItestframework-master\report\image\出现重复账号名.jpg, Spend 0.1711292266845703 seconds
2018-01-29 15:20:32,681 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.856112003326416 seconds
2018-01-29 15:20:32,698 - root - INFO - ###############################  End  ###############################
2018-01-29 15:20:32,734 - root - INFO - ############################### START ###############################
2018-01-29 15:20:51,588 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 18.842875003814697 seconds
2018-01-29 15:20:51,968 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.36383914947509766 seconds
2018-01-29 15:20:52,410 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.4313066005706787 seconds
2018-01-29 15:20:52,492 - root - INFO - SUCCESS    Clear and type element: <id->username> content: , Spend 0.07204937934875488 seconds
2018-01-29 15:20:52,566 - root - INFO - SUCCESS    Clear and type element: <id->password> content: , Spend 0.0670480728149414 seconds
2018-01-29 15:20:52,634 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.06004214286804199 seconds
2018-01-29 15:20:52,668 - root - INFO - SUCCESS    Get element text element: <id->msg>, Spend 0.024018287658691406 seconds
2018-01-29 15:20:54,627 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.9505176544189453 seconds
2018-01-29 15:20:54,632 - root - INFO - ###############################  End  ###############################
2018-01-29 15:20:54,637 - root - INFO - ############################### START ###############################
2018-01-29 15:21:13,321 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 18.679588317871094 seconds
2018-01-29 15:21:13,609 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2810385227203369 seconds
2018-01-29 15:21:14,332 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.7065606117248535 seconds
2018-01-29 15:21:14,423 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.0840606689453125 seconds
2018-01-29 15:21:14,509 - root - INFO - SUCCESS    Clear and type element: <id->password> content: , Spend 0.07904767990112305 seconds
2018-01-29 15:21:14,577 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.058036088943481445 seconds
2018-01-29 15:21:14,609 - root - INFO - SUCCESS    Get element text element: <id->msg>, Spend 0.020015239715576172 seconds
2018-01-29 15:21:16,351 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.7369954586029053 seconds
2018-01-29 15:21:16,366 - root - INFO - ###############################  End  ###############################
2018-01-29 15:21:16,366 - root - INFO - ############################### START ###############################
2018-01-29 15:21:32,497 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 16.130302906036377 seconds
2018-01-29 15:21:32,803 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.30654191970825195 seconds
2018-01-29 15:21:33,403 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.600304126739502 seconds
2018-01-29 15:21:33,493 - root - INFO - SUCCESS    Clear and type element: <id->username> content: , Spend 0.07805371284484863 seconds
2018-01-29 15:21:33,574 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.07405757904052734 seconds
2018-01-29 15:21:33,647 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.06504654884338379 seconds
2018-01-29 15:21:33,687 - root - INFO - SUCCESS    Get element text element: <id->msg>, Spend 0.03402304649353027 seconds
2018-01-29 15:21:35,781 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 2.088143825531006 seconds
2018-01-29 15:21:35,805 - root - INFO - ###############################  End  ###############################
2018-01-29 15:21:35,806 - root - INFO - ############################### START ###############################
2018-01-29 15:21:48,861 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 13.03966498374939 seconds
2018-01-29 15:21:49,181 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.30721473693847656 seconds
2018-01-29 15:21:49,631 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.44031333923339844 seconds
2018-01-29 15:21:49,711 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.07205843925476074 seconds
2018-01-29 15:21:49,793 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 22222, Spend 0.0740501880645752 seconds
2018-01-29 15:21:49,898 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.0980687141418457 seconds
2018-01-29 15:21:50,928 - root - INFO - SUCCESS    Get element text element: <id->msg>, Spend 0.02100205421447754 seconds
2018-01-29 15:21:52,835 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.8983635902404785 seconds
2018-01-29 15:21:52,854 - root - INFO - ###############################  End  ###############################
2018-01-29 15:21:52,867 - root - INFO - ############################### START ###############################
2018-01-29 15:22:06,228 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 13.3515465259552 seconds
2018-01-29 15:22:06,534 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.28405237197875977 seconds
2018-01-29 15:22:07,057 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.45378923416137695 seconds
2018-01-29 15:22:07,157 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.08906388282775879 seconds
2018-01-29 15:22:07,224 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.05804324150085449 seconds
2018-01-29 15:22:07,309 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.07805681228637695 seconds
2018-01-29 15:22:14,361 - root - INFO - FAIL    Unable to get element text element: <xpath->html/body/div[2]/div/div[2]/div[2]/span>, Spend 5.042910575866699 seconds
2018-01-29 15:22:16,209 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.82967209815979 seconds
2018-01-29 15:22:16,216 - root - INFO - ###############################  End  ###############################
2018-01-29 15:22:20,477 - root - INFO - 发送邮件成功
